product_code,recommend_product_codes_concated 
175251,853573#226592#207889#31196#20275#539055#183052#60367#4008#214978#811187#855115#52718#700714#31253#714844#213803#831344#7477#1986#28506#710515#854312#31148#251551#11945#158107#556859#2477#14963#155883#17273#14286#3397#31113#6862#68231#758157#514235#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628
4400,842#3709#552694#1049#639201#7069#275790#3493#187082#189421#179302#160108#33539#688#1253#1577#214#32709#177392#2522#1070#6613#1161#636106#4620#448674#4306#809035#1370#488038#1386#275514#3593#178823#69907#278655#367430#3089#687#182978#7375#56582#3614#59267#74617#445170#160109#2434#651#72842
169531,178503#166588#193705#176927#3937#75778#12415#58907#227052#167040#53401#567329#398373#7846#191011#177818#344101#166495#260806#853733#180947#55847#14291#72567#60295#73624#41238#57179#242336#159710#165684#699657#158853#220189#319722#11907#527079#167949#3409#43579#506389#55436#67244#42459#180922#28506#12023#58819#80088#10838
23598,668#729171#854374#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888
550137,158488#551699#816938#824547#5188#850009#198495#846842#849357#197962#828267#63119#9661#197053#187277#156626#50511#44591#274654#413441#5710#776983#1102#710515#659043#11622#10581#511503#6518#12078#272710#2345#11692#1693#851#776987#34713#218987#856420#829811#846823#158203#439028#158717#2477#497#4450#764808#475906#155883
3972,536009#32240#155525#5953#155526#201236#161053#185881#2450#182769#11057#251645#425546#776967#179016#468806#199516#226498#212037#853642#858153#159381#2344#31150#764806#3064#9412#172418#826824#159898#486658#510726#821256#11622#206939#5205#11808#858398#829811#460885#155524#345938#470641#859910#849961#382796#858085#837730#3735#423957
75647,275554#270748#9541#165567#15643#75564#160773#161029#217680#527630#450674#9701#47839#169497#190878#33426#346004#156593#187082#27333#20512#500827#56575#75509#4822#158721#37549#31740#742949#75883#226921#61270#9387#9401#73480#33633#76078#70830#487623#1049#47838#1531#10565#172315#78840#1557#16992#180070#405118#164038
164331,353628#371147#6196#846936#194875#2572#563889#666720#843027#448995#1550#769369#2413#4740#113#4480#317031#175272#1374#1298#13663#455#9120#10753#829099#8540#882#599376#821#9856#510698#854399#185155#1790#39692#509893#207956#4549#687#1017#599374#11254#11349#1094#417453#1253#11907#2534#849570#32938
7805,1731#1545#1732#1686#2838#1544#336752#55802#850004#810393#160513#72587#325892#838703#425597#853784#422043#33976#1234#1233#571#25357#8205#154016#482751#646705#3914#6906#10532#4128#61760#48078#24011#271327#175785#24138#657005#35145#1688#1960#2724#9558#53370#72829#181860#335292#13713#1246#227107#11573
793,1696#852159#203071#1086#12124#61170#853195#9780#705#4128#46622#211565#23751#3167#71474#48613#70406#1540#550#75934#71117#31267#199301#168798#2969#63394#534#533259#261412#69714#4602#51217#2134#377638#56643#350593#2474#2392#4291#53377#166514#376272#19868#69#3049#274755#431599#403685#23669#2859
856014,59262#387340#8275#818432#59040#270336#154378#3365#75405#159230#468#8381#755414#11963#3084#11817#188133#28632#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178
175952,378432#822#370198#823465#304966#274699#35018#1334#6013#4602#666681#113#33784#642#9816#4632#59858#140#5173#9392#184512#537250#729#174160#155847#12232#3461#9338#20315#3684#4462#53993#3064#15616#60886#59967#7883#503#11055#206296#834#1371#5911#1754#417693#776983#65147#858092#1605#771973
808087,158297#847141#829400#847144#644330#674897#829425#12025#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890
192594,156486#329790#734568#858160#75526#75726#160773#343679#158724#459227#367001#820827#163348#160016#164675#12202#1061#506915#178482#11839#383679#177594#155521#590#158471#357949#1562#75679#857858#156438#33633#33809#185982#58842#55929#69714#158469#4754#80432#155916#360257#11732#59257#75642#75776#182035#441418#33349#821152#182806
293983,61705#431451#716968#162316#54208#444367#4526#213231#13772#267609#812250#1489#195144#261413#708956#9127#215801#4292#853467#30957#32501#59675#189634#60221#3136#274488#434780#270372#749537#15549#159452#532189#691190#807839#85#61727#509867#853468#62975#818223#2072#699657#858091#828642#39520#60214#35511#47038#577#155525
212034,849143#4072#8043#219143#168669#178370#221623#154478#175785#3108#53368#30033#522136#47872#12410#3110#2778#819247#814896#1460#3914#812925#80128#791#332119#53364#1148#72852#280823#5195#11949#531#219088#211284#176218#26641#214987#155918#5936#2838#11761#73006#44983#196#2489#34513#443633#61727#159574#1544
63572,20512#8050#199301#214448#343676#60221#21750#2457#1925#6106#31137#3058#10712#5834#691173#820#848#3086#855114#50755#2430#37430#205420#854038#11056#14713#188126#417530#11455#24075#2635#2345#523#221423#31135#4437#3490#165272#5147#24196#6050#11870#151894#831151#71305#638794#209109#7317#856835#6031
271356,849986#58907#185053#203946#639998#120#52704#5184#1502#7159#11851#65271#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767
46838,3117#47202#23015#184922#12062#47287#47925#180175#450020#11995#2851#37689#185871#160156#818432#656763#7749#854401#677408#223838#352161#47872#71205#75443#185729#849661#176145#59126#803794#8759#1827#66985#4072#595412#51223#1667#271187#169242#546364#3875#12056#2645#551997#10675#14944#157943#792337#448995#5049#633109
7355,820545#182505#191653#47414#837722#202049#51826#3914#168355#636#1352#222119#849596#210466#216728#267726#851#1509#1664#51549#8153#1477#468858#74121#347#12025#514235#818497#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223
75823,37143#4445#2348#9746#43780#227908#50496#275717#46130#444305#8109#771961#13645#170191#1462#11963#157963#301340#857159#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393
272357,160366#1679#74617#3504#780296#849429#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715
848152,848168#848142#848166#861471#473091#861447#848156#175467#848138#350397#24940#169533#75952#18231#826820#272925#848163#824290#682312#2566#853070#849464#7850#846860#9706#819153#849454#849570#12081#12074#853061#853060#783532#11831#849453#71029#851386#759860#1689#168607#11985#849456#829811#846823#796249#12034#11235#209109#11842#854101
513584,24197#71720#14320#24815#792337#14292#773732#7670#166117#24491#4664#45978#6325#666767#226#30133#3318#1966#555#24105#519146#29075#37886#24051#25325#46966#30067#9569#7883#24148#541713#491413#280145#24384#12033#813324#24824#30074#841995#63085#697578#847385#181934#42425#11859#66223#12056#856573#624718#569731
272917,385135#7858#425773#404778#208795#195932#376067#39013#11501#32093#15533#329875#46460#454530#358619#5280#164829#11706#537143#2688#538254#39606#4627#451919#1977#59635#214827#181001#1343#7466#2973#9364#821#46571#158627#1790#222042#150117#4979#2505#2876#32433#74617#165709#2120#365324#2741#1371#417693#7151
2021,1352#5972#50538#17033#439532#859910#483265#333594#4399#1492#511398#1608#57699#15065#31687#5296#9536#38124#2804#511399#431269#69742#173893#6432#157637#2068#5402#853337#9369#70218#227420#9466#164478#192882#478990#185161#9476#599374#157868#500422#7541#64598#456655#9302#71994#852176#226439#6449#858074#158122
154378,3487#59069#491652#59102#2534#34713#281242#73866#33788#33439#1474#10646#33261#791992#175821#3031#511503#169242#158977#220809#158648#159230#3079#220786#37430#11793#35789#447823#76969#159178#227909#856014#15631#58835#521588#165978#853807#36117#217668#11191#178800#382041#562503#59126#59262#175014#161437#4337#329509#216341
75564,75647#430605#37102#405715#511385#9541#67599#182505#76554#4488#667099#57449#516030#184753#75418#75553#207118#72973#58474#76078#273020#1049#168264#3060#35738#50513#11429#164038#167040#157525#60176#194538#34761#158063#11883#220#183231#486658#839792#698393#76014#75719#438308#822339#586151#33788#563457#491732#2809#853733
849665,30067#316752#53346#30052#282891#174605#30133#37847#3223#13800#14292#9807#378117#847385#745504#714746#277852#7670#811183#171130#30073#759860#47038#10780#858095#602468#11096#43579#778#830127#821256#53609#858085#505610#453385#30042#25144#11640#204426#2457#195120#287644#819249#184217#194397#812921#30091#23554#165267#1364
21629,26574#499558#32284#19603#76540#196398#31489#20904#811731#3700#27344#32093#665116#177715#7395#1489#22513#182236#69714#12035#41801#176486#778696#22104#4610#58764#22065#849574#184861#53366#2061#21750#414#22125#7686#156196#22421#164312#221915#30736#1343#22139#22230#22092#421616#22462#1231#215144#680097#405
16,244#5574#18412#4462#1516#277966#192673#4658#1761#7684#17#2841#175793#61465#453829#189943#7676#57442#42230#344#7694#53783#19135#4979#849961#54621#9369#766882#56016#13660#438054#850018#3735#11473#452947#423957#825#550267#3200#166243#55093#160935#1591#13677#63804#14756#336061#422043#483318#74029
50489,852262#176737#50958#218726#169366#52786#158808#164241#2129#165677#475156#857776#329486#12425#213231#12423#166278#49058#73453#815435#182761#811884#26398#9610#227107#567227#2070#73981#333489#808877#453385#150119#179079#382973#445185#11530#23462#40124#191427#56599#388526#180947#67008#156400#470341#669178#440174#53368#170750#207422
856337,843784#11316#287096#192137#857997#10868#527078#856215#220778#10713#844756#782737#231269#475907#7850#850932#858038#559#837728#859910#53348#862410#846929#804208#849246#35311#228428#862077#50504#47629#853326#187910#860431#447589#428721#10742#61746#67512#855624#45145#11205#849412#6286#741812#9378#59228#860430#846865#505755#251645
852303,852319#852313#852306#843026#852324#849626#183272#762664#854606#844930#783940#762665#849619#183273#183421#843017#168745#849574#191838#645450#826236#9849#534#830124#852166#188115#28867#280149#287644#29244#669178#17770#177877#6288#3837#839177#843013#730240#53876#659#226388#691173#26291#860537#8757#75027#31209#64824#164997#552694
648738,549782#1860#11442#170660#3393#3314#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715
33378,34255#35393#11567#204426#270391#33936#7514#1898#59431#270891#171245#765562#858307#3413#3487#34713#539854#675#854374#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#38238#66143#828393#169178
5487,392573#44956#34549#870#164#9600#2005#34237#277966#34467#3087#225322#884#197#335#36080#276133#184512#14212#34480#511503#165#33936#178037#2353#853380#625575#4644#177476#200057#182923#38394#858406#77885#37768#51283#450373#838703#582941#5556#280214#80462#69702#194757#1694#66664#363#288747#853195#276416
10993,3041#321540#174492#73651#13734#830127#14978#72842#73006#786639#12410#12413#527821#73440#7047#522136#319722#53345#227286#155918#46878#6813#12424#3671#5906#426#7902#11824#13770#73185#13700#79#69124#72654#229021#805341#197281#758009#165280#818506#181043#73453#72973#204572#3050#189634#227839#212034#505603#174484
219676,4602#66223#76792#2826#1391#5236#823465#3907#71707#3776#3938#161640#66172#54212#3952#66562#2761#2724#11585#163360#2841#1810#23800#4402#603612#1151#6377#70343#1998#713#1343#189346#5278#561994#12141#483140#448674#6888#5291#59079#57179#808826#226093#219#35659#64369#190897#4733#1899#218693
856290,9564#10984#850616#8734#848845#551409#154449#853910#21381#848848#9297#852315#862677#713361#844918#6953#8446#562676#822474#160395#511401#195688#859976#851465#353132#839371#849577#2872#377638#511381#849576#4740#846844#51510#4184#7924#67727#551340#155528#23448#853642#225322#44667#15528#10871#852901#852112#193134#858313#9566
59045,11963#15045#223360#59040#11149#4268#33427#77819#341236#8634#221335#2859#321356#157251#13712#8275#189899#450#855088#219285#803794#69449#1516#11261#180754#74948#31246#786787#164660#222379#13725#270393#12243#59316#1033#68096#181829#7101#11541#1527#220608#68260#167986#856467#562505#11861#166537#852027#436494#830231
3326,12234#426024#82158#167378#4427#483166#4323#858035#2772#2761#454530#358#2013#779388#94#4696#4501#808721#160386#66448#76462#4114#158627#32569#7186#5115#2058#5780#1276#279770#72147#197073#814531#1646#3956#29572#858078#4810#1401#200451#4759#32860#14292#65488#2741#191685#2446#2491#2640#206296
9854,677427#181040#198966#3502#188095#830956#9189#223360#4771#1362#27555#3100#344#3219#92#459148#202465#3442#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178
7499,9200#181022#52404#20267#11439#5344#4841#179006#158951#205322#601668#443633#503368#2043#1911#2458#329#31484#51078#325550#1966#852905#2467#781551#2580#184508#3978#11328#408#3987#157749#434711#2773#59064#381295#24462#4266#47146#15823#826#1608#1248#46948#990#20717#522136#359#646#1299#11850
49079,12145#49512#426568#190539#183724#319713#2239#27639#49561#3826#1341#31476#65499#49056#849931#251446#533299#268019#220182#325031#170750#170619#6616#60289#63582#13677#850932#2880#54999#4601#53425#206743#26291#2997#182044#158232#351243#1726#339983#46102#794487#63555#223560#851468#60338#11123#11831#24075#781512#31708
849622,854140#857886#849626#843028#762664#843026#154375#10092#238596#849624#844927#843017#843027#849659#855865#168643#843033#860537#843013#631829#434760#843010#759931#854374#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007
10597,402841#849485#403003#207939#170053#9593#21672#322762#6004#210194#5549#166151#365710#5120#77826#184512#58948#3721#11898#67999#1247#11902#155405#161038#171597#186622#2780#34467#7002#156626#1532#31209#37085#403687#36857#280823#3228#3842#31432#4783#2363#165#222369#392573#404072#47146#56172#421606#511503#3071
166278,211379#218726#11528#48701#9367#49376#64952#158209#252553#164241#165677#9777#158751#179177#475156#193705#515971#470341#853931#71239#9646#49058#293526#73453#157943#9789#9845#1922#815435#23482#204572#76118#811884#554009#221805#3068#282891#159710#34761#460039#497027#182268#205606#7772#272925#74480#211278#163197#432207#6325
178506,35399#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346#54934
853934,12286#176145#389980#697565#836203#287644#69000#691190#275685#879#843033#846860#2997#855114#765562#9058#11991#11848#759931#11261#436#192137#774878#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160
2125,810#665531#182380#184619#69982#12129#730#1281#4602#184610#650#1696#63085#5239#181934#461912#42425#713#66223#53993#1579#3756#4527#371067#40275#215144#325892#159661#1123#3398#274278#326858#31305#272297#5023#7494#1077#33167#5227#211075#849573#851424#3907#274699#3964#5221#553842#38421#5948#2396
