product_code,product_name,class_code,class_name,our_price,total_amount
14980,厄贝沙坦氢氯噻嗪胶囊(安利博),010601,高血压类,3500,993
18050,酚酞片(堯华),010209,便秘,1000,993
5470,汉桃叶片(益尔),010104,风湿,1000,993
681509,小儿消积止咳口服液,010903,消化不良,4850,993
3614,头孢克肟颗粒(世福素),011702,头孢类,3000,992
60685,氟米龙滴眼液(氟美童),011515,眼部病变,2700,992
413441,胃复春片(胡庆余堂),010204,胃炎用药,7400,992
749,沙溪凉茶(沙溪),010101,感冒发热,500,992
3972,热淋清片(逍遥津),011101,前列腺类,1750,992
11992,壳脂胶囊(甘复生),011007,脂肪肝类,3900,991
69116,盐酸替扎尼定片(凯莱通),010403,风湿骨痛内服,8900,991
180947,酒石酸罗格列酮片(洛各单),010702,西药降糖,6800,990
75355,葡萄糖酸锌口服溶液(纽兰),011301,补钙补锌,1500,990
434711,胃苏颗粒(无糖型),010211,胃痛胀气,3500,990
1484,鼻渊舒口服液(无糖型),011502,鼻炎,2300,988
849185,大卫优孕4+1(科学搭配),040504,排卵检测,7900,988
36975,辅酶Q10胶囊(乐宁),010606,心肌病,2500,987
2343,炔诺酮片(信谊),010802,月经不调,8000,987
11907,盐酸托莫西汀胶囊(择思达),010511,其他用药,33000,987
409435,六味地黄丸(白云山)(浓缩丸),011411,补肾类药,2800,986
182276,连花清瘟胶囊(以岭),011602,抗菌消炎,2190,985
34237,尼麦角林片(乐喜林),010603,中风偏瘫,2800,985
216231,尼群洛尔片(吉贝尔),010601,高血压类,4200,985
72502,噻托溴铵粉雾剂(天晴速乐)(不带吸入器),011802,哮喘用药,7700,985
156477,阿立哌唑片(安律凡),010504,精神分裂,21800,985
416319,氢溴酸西酞普兰片(特林那),010508,抑郁症类,4550,985
2520,活血止痛胶囊(百神),010401,跌打损伤内服,650,985
219019,盐酸舍曲林分散片(唯他停) ,010508,抑郁症类,7600,985
68115,奥卡西平口服混悬液(曲莱),010510,面瘫癫痫,18285,984
42969,红花如意丸(奇正),010802,月经不调,5500,984
174,舒秘胶囊(罗星),011603,祛火通便,1100,984
835547,G点大颗粒+超小号G点,040501,安全套,3990,984
443158,积雪苷片(芙原),010106,创伤疼痛,2300,983
1114,头孢氨苄胶囊(恒健),011702,头孢类,1500,982
52826,三肾丸(明复),011102,补肾壮阳,2200,982
14291,益肝灵软胶囊(恩必普),011003,肝炎用药,4700,980
365742,奥美拉唑肠溶胶囊(逸舒维),010213,胃及十二指肠溃疡,4500,980
9095,鱼跃-氧气袋(SY-42L型),050610,日常护理,6000,979
513240,甲磺酸酚妥拉明胶囊(普丁阳),011103,性功能障碍,3500,979
47145,虎力散胶囊(云杉牌),010403,风湿骨痛内服,5300,978
599,排石颗粒(沙溪),011203,尿路结石,3300,978
169197,度他雄胺软胶囊(安福达),011101,前列腺类,9675,977
7694,全鹿丸(江西民济),011102,补肾壮阳,2400,977
8303,麝香祛风湿膏(人字),010404,风湿骨痛外用,750,976
59174,苯磺酸氨氯地平片(彼洛平),010601,高血压类,1200,975
853,马应龙麝香痔疮膏(马应龙),010202,痔疮用药,1200,974
18859,固本益肠片(新乐),010205,腹痛腹泻,5200,974
166933,蚕蛾公补胶囊(中惠),011102,补肾壮阳,11000,973
4326,槐角丸(立效),010202,痔疮用药,800,973
53450,玉屏风口服液(东信),011406,体虚乏力,1200,973
11912,莉芙敏片(Remifemin),010808,更年期综合症,33500,973
471038,盐酸伐昔洛韦分散片(丽科分),010315,带状疱疹,6800,972
491732,苯磺酸氨氯地平片(鑫齐),010601,高血压类,1500,972
72147,固肾定喘丸(白云山),011807,抗结核,3800,971
30139,苦丹丸(消银泰),010318,银屑病,9550,971
20554,夏枯草膏(飞云),010803,乳腺疾病,2100,971
29365,盐酸氮芥酊(天方),010321,白癜风,9800,970
258887,只楚药业 蚕蛹补肾胶囊 0.5g*20s,011102,补肾壮阳,7000,970
584302,名流避孕套  G点大颗粒G点激爽,05,医疗器械,1500,970
219070,血府逐瘀丸(丹龙),011412,补血类,3000,969
157373,缬沙坦氢氯噻嗪分散片(迈邦),010601,高血压类,3500,969
170127,吲达帕胺片(高易消),010601,高血压类,900,969
34288,复方地龙片(易博),010603,中风偏瘫,3800,968
183764,茴拉西坦胶囊(三乐喜),010513,记忆减退,2260,968
49779,硫唑嘌呤片(信谊),010403,风湿骨痛内服,8566,967
649782,润肠通秘茶(北奇神),011603,祛火通便,1500,967
11204,复方酮康唑乳膏(达之霸),010324,皮肤感染,800,967
462326,缬沙坦胶囊(怡方),010601,高血压类,4000,966
1095,通心络胶囊(以岭),010604,冠心病,3800,966
2420,百科沙(加替沙星胶囊),011703,喹诺酮类,1500,966
203946,氯沙坦钾胶囊(科什兰),010601,高血压类,2080,964
452535,降糖通脉胶囊(鲁抗),010701,中药降糖,9800,963
34753,马来酸氨氯地平分散片(缬平),010601,高血压类,2200,963
1172,西瓜霜清咽含片(三金),011601,牙龈肿痛,700,962
193625,慢肝养阴片(维韩),011003,肝炎用药,4500,960
226339,可丽蓝早早孕测试笔(人绒毛膜促性腺激素(hCG)电子测试笔),05,医疗器械,5290,960
665485,五维B颗粒(佳邦护蕾),011302,维生素类,600,959
241321,瑞格列奈片(锐列安),010702,西药降糖,4000,959
2001,复方枣仁胶囊(希尔安宁),011410,安神类药,3200,958
505387,桑菊感冒颗粒(施恩堂),010101,感冒发热,800,958
786,曲咪新乳膏(顺峰康霜),010317,皮炎湿疹,400,957
45214,三七通舒胶囊(华神),010603,中风偏瘫,6200,957
160238,腺苷钴胺片(赛立泰),011412,补血类,1700,955
59673,更昔洛韦眼用凝胶(丽科明),011515,眼部病变,3200,955
191165,妇炎康片(云丰),010801,除湿止带,2780,955
32433,头孢克肟干混悬剂(彼优素),011602,抗菌消炎,1800,955
2755,抗骨增生片(新峰药业),010403,风湿骨痛内服,590,955
162098,诺氟沙星胶囊(邦民制药),011703,喹诺酮类,500,955
1725,曲安奈德益康唑乳膏(派瑞松),010317,皮炎湿疹,3100,955
545006,肠康片(湘泉),010201,解暑化湿,650,954
275549,二甲双胍格列本脲片(Ⅱ)(君复乐),010702,西药降糖,5958,952
4899,壮骨麝香止痛膏(羚锐),010404,风湿骨痛外用,700,952
814531,盐酸氨溴索片(润津),011801,化痰止咳,1500,951
2510,甲苯咪唑片(安乐士),010208,驱虫类药,1500,951
1387,小儿奇应丸(白云山),010910,咳嗽哮喘,600,950
75797,格列吡嗪控释片(智唐),010702,西药降糖,2600,949
9661,滋补肝肾丸(同仁堂),011102,补肾壮阳,4100,949
777895,甲磺酸双氢麦角毒碱片(信谊),010603,中风偏瘫,4000,948
34195,三七通舒胶囊(华神),010603,中风偏瘫,4600,948
29307,白癜风胶囊(大洋),010321,白癜风,1750,948
7295,云南红药胶囊(云植),010401,跌打损伤内服,3200,947
4555,京制咳嗽痰喘丸(同仁堂),011802,哮喘用药,1200,946
73624,拉米夫定胶囊(万生力克),011003,肝炎用药,10500,945
442975,乌灵胶囊(佐力),011411,补肾类药,3980,945
2475,复方丹参片(白云山),010604,冠心病,1300,944
169817,藤黄健骨丸(银河),010107,其他用药,850,944
12040,奥美沙坦酯氢氯噻嗪片(复傲坦),010601,高血压类,5500,944
445900,盐酸曲美他嗪片(幸孚),010613,心绞痛,3800,944
3929,金锁固精丸(唐龙)(浓缩丸),011102,补肾壮阳,1850,943
445136,脑栓通胶囊(舒健宁),010614,脑血管病,4150,942
28699,拔毒膏(明太医),010301,烧烫创伤,500,941
5869,小儿感冒颗粒(999),010901,感冒发热,1780,941
60886,盐酸左氧氟沙星滴眼液(瑞眸舒),011515,眼部病变,850,941
8024,伊曲康唑胶囊(易启康),010806,妇科炎症,7000,940
6988,乳酸左氧氟沙星片(来立信),011703,喹诺酮类,1200,940
76115,伏格列波糖分散片(家能),010702,西药降糖,6980,939
69460,脑肽胶囊(弘源康),010505,老年痴呆,5100,939
202795,复方鱼腥草片(恒诚制药),011605,其他用药,650,939
6614,抗病毒口服液(香雪),011602,抗菌消炎,2600,939
1474,羧甲司坦口服溶液(霸灵),011801,化痰止咳,1150,939
2569,益母草膏(维威),010807,活血类,590,938
178334,首乌丸(雷允上),011402,滋补肝肾,8800,938
155919,多糖蛋白片(金象),011003,肝炎用药,5900,937
184512,天麻丸(瑞华),011402,滋补肝肾,1300,937
275685,参苓健脾胃颗粒(无蔗糖)(昆中药),010206,消化不良,2800,937
11295,天麻蜜环菌片(沙药),010510,面瘫癫痫,750,936
71093,金咳息胶囊(双药),011809,气管炎,3700,935
7458,王氏保赤丸(南通),010603,中风偏瘫,7450,935
158336,吡喹酮片(克迪利尔),010208,驱虫类药,15600,934
226714,汤臣倍健乳清蛋白固体饮料(香草味),15,食品,31800,934
34342,珍宝丸(安友),010603,中风偏瘫,7000,934
10723,乙醇消毒液(酒精75%),16,消毒用品,800,934
56733,溶菌酶肠溶片(国光),011501,急慢性咽炎,700,932
42230,通便灵胶囊(人福医药),010209,便秘,880,932
2562,养阴口香合剂(万顺堂),010209,便秘,6800,932
59676,普拉洛芬滴眼液(卫晶),011515,眼部病变,4800,931
52704,壮腰健肾丸(同仁堂)(大蜜丸),011102,补肾壮阳,1950,931
46742,醋氯芬酸缓释片(悦意宁),010403,风湿骨痛内服,5050,930
11397,复方血栓通胶囊(众生),010604,冠心病,3900,930
16,多潘立酮片(丽美啉),010206,消化不良,1150,929
440174,银耳孢糖胶囊,011401,益气养阴,1700,929
57692,口炎清颗粒(白云山),011505,口腔溃疡,2100,929
2612,柏子养心丸(张恒春),011413,补气类药,600,928
1594,牡蛎碳酸钙颗粒(白云山),011301,补钙补锌,1350,928
5708,头孢克肟颗粒(特力素),011702,头孢类,750,928
35942,熊胆救心丸(黑宝),010612,其他用药,4500,926
1019,云南白药(云南白药),010402,跌打损伤外用,2000,925
13612,盐酸特比萘芬乳膏(兰美抒),010314,手足癣病,3500,925
48202,骨肽片(江世),010401,跌打损伤内服,1900,925
67582,安神镇惊二十味丸(鼎牛),010502,神经衰弱,8800,925
155924,青鹏软膏(奇正),010317,皮炎湿疹,2850,924
3783,阿莫西林胶囊(珍棒),011701,青霉素类,300,923
3168,头孢拉定胶囊(康良),011702,头孢类,900,923
1352,逍遥丸(浓缩丸)(九芝堂),011006,疏肝理气,2500,922
813686,蛋白琥珀酸铁口服溶液(盛雪元),011307,补铁补硒,11500,922
226041,仙灵骨葆胶囊(同济堂),010406,骨质疏松,4300,921
2744,复方黄连素片(繁江),010210,胃肠道感染,1400,921
46765,硫酸氨基葡萄糖钾胶囊(留普安),010403,风湿骨痛内服,6500,920
505603,恩替卡韦分散片(艾普丁),011002,乙肝用药,23000,919
18283,枸橼酸莫沙必利片(快力),010212,恶心呕吐,2800,919
267726,云南白药牙膏(留兰香型),19,日化用品,3300,919
11128,硼酸冰片滴耳液(三益),011510,抗菌消炎,700,918
37791,富马酸比索洛尔片(苏莱乐),010601,高血压类,3125,917
35947,盐酸氟桂利嗪胶囊(泰稳),010612,其他用药,500,917
2293,通窍耳聋丸(普林松),011507,耳鸣耳聋,2800,917
5272,果糖二磷酸钠胶囊(佛迪),010606,心肌病,2800,917
38706,气滞胃痛颗粒(999),010205,腹痛腹泻,2500,917
47334,盐酸氨基葡萄糖片(九力),010403,风湿骨痛内服,5500,916
167395,湿热痹片(好护士),010403,风湿骨痛内服,4900,916
709,哈西奈德乳膏(顺峰),010317,皮炎湿疹,550,915
3392,硫糖铝口服混悬液(迪先),010207,泛酸打嗝,2900,915
34286,脑脉泰胶囊(三金),010603,中风偏瘫,2670,914
1139,追风透骨丸(白云山),010403,风湿骨痛内服,1500,914
46769,来氟米特片(妥抒),010403,风湿骨痛内服,18000,914
5065,苯磺酸氨氯地平片(兰迪),010601,高血压类,3500,913
229059,活性银离子抗菌液(银尔通),050610,日常护理,6000,912
182817,甲磺酸氨氯地平片(欣络平),010601,高血压类,7500,912
75557,盐酸二甲双胍片(信谊),010702,西药降糖,1000,912
12125,法莫替丁片(高舒达),010213,胃及十二指肠溃疡,8500,911
154556,华蟾素胶囊(东泰),011002,乙肝用药,50000,911
159898,前列舒丸(康蒂尼),011101,前列腺类,5000,911
272722,盐酸特拉唑嗪胶囊(派速),010601,高血压类,2500,910
1524,防芷鼻炎片(天天乐),011502,鼻炎,1450,908
32537,头孢克肟分散片(特普宁),011702,头孢类,1750,908
59967,红霉素眼膏(辰欣),011515,眼部病变,590,907
656683,氨糖美辛肠溶片(安特),010103,肌肉关节,650,907
13770,胆乐胶囊(二洞天),011009,胆结石,2800,906
34166,精制冠心颗粒(汉唐),010604,冠心病,6500,906
170730,甜梦胶囊(荣昌制药),011410,安神类药,3500,906
30108,消银颗粒(无糖型),010318,银屑病,3100,906
59039,苯磺酸氨氯地平片(甲红),010601,高血压类,1500,906
69569,盐酸司来吉兰片(金思平),010503,帕金森类,4000,906
33349,心血宁片(朗致),010604,冠心病,2780,905
258495,名流避孕套 G点大颗粒冰火融情,05,医疗器械,2000,905
359,肛泰(荣昌制药),010202,痔疮用药,4000,905
29057,皮敏消胶囊(璇美),010329,荨麻疹,0,904
198860,舒肝理气丸(乐家老铺),011006,疏肝理气,2750,904
699352,瑞巴派特片(膜固思达),010213,胃及十二指肠溃疡,4800,903
46880,天麻片(禅方),010403,风湿骨痛内服,390,903
34451,大活络胶囊(药都),010603,中风偏瘫,5200,903
45128,灯盏生脉胶囊(生物谷),010603,中风偏瘫,5300,902
6888,痰咳净片(广健),011801,化痰止咳,340,901
3611,肺力咳合剂(健兴),010910,咳嗽哮喘,3500,901
3121,罗红霉素胶囊(扬子江),011704,大环内酯类,3100,901
276304,咪喹莫特乳膏(明欣利迪),010323,尖锐湿疣,29600,900
15836,胶体酒石酸铋胶囊(久铋),010213,胃及十二指肠溃疡,5000,900
9569,桂附地黄丸(同仁堂)(水蜜丸),011102,补肾壮阳,1950,900
811906,水飞蓟素片(利加隆),011014,其他用药,5020,900
278518,碳酸锂片(湘江),010511,其他用药,3000,900
59048,苯磺酸氨氯地平片(安内真),010601,高血压类,2000,900
411529,维参锌胶囊(宜利康),011102,补肾壮阳,6800,900
7062,氟康唑胶囊(红芍牌),010324,皮肤感染,800,899
184742,六味地黄丸(仲景)(浓缩丸),011102,补肾壮阳,4800,899
13783,清肝利胆胶囊(康恩贝),011014,其他用药,2900,899
873,风湿跌打药酒(冯了性),010403,风湿骨痛内服,3100,898
46651,加替沙星片(福奇),011602,抗菌消炎,600,898
44704,银杏叶片(信邦),010603,中风偏瘫,4500,898
329752,盐酸多西环素肠溶胶囊(永信),011707,其他用药,2700,897
2062,甲紫溶液(恒健),010324,皮肤感染,1600,897
460885,盐酸坦洛新缓释胶囊(齐索),011101,前列腺类,7800,897
170753,盐酸丁螺环酮片(一舒),010507,焦虑症,2800,896
563457,补金片(羚康),011809,气管炎,1380,896
46741,来氟米特片(妥抒),010403,风湿骨痛内服,5100,895
878,胆石通胶囊(万年青牌),011009,胆结石,7200,895
360933,糠酸莫米松鼻喷雾剂(逸青),011502,鼻炎,6600,895
31396,头孢地尼胶囊(世扶尼),011702,头孢类,2650,894
168973,伊曲康唑分散片(斯迈克),010311,花斑癣,4800,894
958,清泻丸(白云山中一),010209,便秘,1800,893
230552,厄多司坦胶囊(坦通),011809,气管炎,3300,892
11802,胶体果胶铋胶囊(云鹏),010213,胃及十二指肠溃疡,1200,891
588774,百令片(圣傲),011402,滋补肝肾,5600,891
831344,普乐安胶囊(前列康)(OTC),011101,前列腺类,3350,890
157328,盐酸文拉法辛胶囊(倍特),010508,抑郁症类,2800,890
60289,马来酸噻吗洛尔滴眼液(天天明),011513,青光眼,1300,890
436035,复方丹参滴丸(天士力),010604,冠心病,5500,889
189634,益肝灵分散片(鹏鹞),011003,肝炎用药,3500,888
5157,美洛昔康片(宏强),010404,风湿骨痛外用,2450,888
710118,雅培全安素营养配方粉(原味),15,食品,32800,887
28840,氧化锌软膏(信龙),010324,皮肤感染,1200,887
158031,盐酸舍曲林片(贝玉),010508,抑郁症类,2600,887
674897,蒲地蓝消炎口服液(JUMPCAN/济川药业),011602,抗菌消炎,7800,886
168018,蛇胆陈皮散(芙蓉堂),011801,化痰止咳,1200,886
5815,舒必利片(康普),010504,精神分裂,3900,886
602476,中智草晶华菊花破壁草本 ,011901,中药饮片,8500,886
70413,胆龙止喘片(永昇雪彤),011809,气管炎,2800,885
221036,苯磺贝他斯汀片(坦亮),011502,鼻炎,5300,885
14320,复方甘草酸苷片(派甘能),011003,肝炎用药,4900,885
226586,岩鹿乳康胶囊(海秀),010803,乳腺疾病,6800,885
301613,硝苯地平缓释片(Ⅱ) (信谊),010601,高血压类,1300,885
666727,泛昔洛韦分散片(泛能),010315,带状疱疹,4990,885
79823,盐酸维拉帕米缓释片(缓释异博定),010613,心绞痛,3200,883
722110,碳酸钙D3片(钙尔奇),011301,补钙补锌,9800,882
2033,红霉素软膏(恒健),010324,皮肤感染,450,882
12408,联苯双酯滴丸(协和),011003,肝炎用药,2000,882
14756,克拉霉素分散片(冰克),011707,其他用药,900,880
168859,非那雄胺片(仙琚),010304,生发乌发,6000,880
220036,盐酸奥洛他定滴眼液(帕坦洛),011515,眼部病变,12153,880
1522,多潘立酮片(吗丁啉),010211,胃痛胀气,2500,879
3504,小儿氨酚烷胺颗粒(优卡丹),010901,感冒发热,870,879
276097,通窍鼻炎胶囊(华西牌),011502,鼻炎,2500,879
23200,克霉唑溶液(三益),010314,手足癣病,350,878
51094,天王补心丸(天福康),011413,补气类药,1200,877
2369,同仁牛黄清心丸(同仁堂),010603,中风偏瘫,4100,877
175211,赖氨酸磷酸氢钙颗粒(僮乐),011301,补钙补锌,3500,877
271106,苯磺酸氨氯地平分散片(西络宁),010601,高血压类,1750,877
981,速效救心丸(松柏),010604,冠心病,3400,876
4742,腰息痛胶囊(老专家),010403,风湿骨痛内服,1000,876
48631,颈舒颗粒(同济堂),010403,风湿骨痛内服,5500,876
416505,痹痛宁胶囊(長),010403,风湿骨痛内服,1800,876
58951,苯磺酸氨氯地平片,010601,高血压类,2800,875
532269,枸橼酸坦度螺酮胶囊(律康),010507,焦虑症,6000,875
159267,克拉霉素片(鼎华),011704,大环内酯类,1095,875
184502,杞菊地黄丸(梁湖),011102,补肾壮阳,1500,874
659043,苯磺酸氨氯地平片(络活喜),010601,高血压类,13600,874
570732,二十五味珊瑚丸(藏诺),010107,其他用药,3000,874
59040,盐酸哌唑嗪片(信谊),010601,高血压类,4000,873
1646,七叶神安片(德众),010506,眩晕失眠,2400,873
339983,盐酸特比萘芬乳膏(鑫烨),010314,手足癣病,1200,872
3189,醋酸甲羟孕酮片(仙琚),010803,乳腺疾病,1800,872
221221,复方托吡卡胺滴眼液(美多丽),011516,其他用药,5500,871
59069,盐酸咪达普利片(达爽),010601,高血压类,3300,871
175821,普伐他汀钠片(美百乐镇),010602,高血脂类,8083,870
267075,双丹胶囊(莱泰),010609,外周血管疾病,4400,870
